,Artist,Area
36788,Eugène Atget,392.77000000000004
36808,Eugène Atget,388.8
36816,Eugène Atget,354.9
36831,Eugène Atget,385.9
36840,Eugène Atget,401.78999999999996
36865,Eugène Atget,382.79999999999995
36871,Eugène Atget,390.96000000000004
36875,Eugène Atget,376.25
36876,Eugène Atget,369.25
36881,Eugène Atget,409.40000000000003
36945,Eugène Atget,390.87710749999997
36946,Eugène Atget,366.36
36958,Eugène Atget,380.55
36966,Eugène Atget,400.5
36983,Eugène Atget,380.443867
36986,Eugène Atget,390.14737344
37072,Eugène Atget,376.25
37081,Eugène Atget,391.49999999999994
37086,Eugène Atget,393.75
37087,Eugène Atget,389.75999999999993
37099,Eugène Atget,405.0
37122,Eugène Atget,383.68000000000006
37133,Eugène Atget,375.23999999999995
37181,Eugène Atget,382.79999999999995
37200,Eugène Atget,393.79999999999995
37244,Eugène Atget,374.5
37266,Eugène Atget,409.40000000000003
37288,Eugène Atget,402.28000000000003
37290,Eugène Atget,334.15000000000003
37299,Eugène Atget,411.25
37301,Eugène Atget,403.56
37302,Eugène Atget,405.84000000000003
37306,Eugène Atget,381.92
37311,Eugène Atget,411.25
37314,Eugène Atget,411.25
37315,Eugène Atget,400.5
37316,Eugène Atget,396.94000000000005
37319,Eugène Atget,402.28000000000003
37320,Eugène Atget,411.25
37324,Eugène Atget,380.92
37326,Eugène Atget,411.25
37331,Eugène Atget,400.5
37361,Eugène Atget,387.20000000000005
37382,Eugène Atget,412.96
37384,Eugène Atget,411.25
37385,Eugène Atget,394.71
37421,Eugène Atget,396.47999999999996
37429,Eugène Atget,399.16999999999996
37457,Eugène Atget,405.0
37550,Eugène Atget,392.94
37575,Eugène Atget,400.5
37578,Eugène Atget,402.28000000000003
37579,Eugène Atget,391.6
37580,Eugène Atget,401.78999999999996
37581,Eugène Atget,396.00000000000006
37585,Eugène Atget,391.6
37644,Eugène Atget,400.4
37714,Eugène Atget,380.1600000000001
37717,Eugène Atget,402.28000000000003
37721,Eugène Atget,395.5
37748,Eugène Atget,398.71999999999997
37755,Eugène Atget,376.25
37942,Eugène Atget,401.78999999999996
37968,Eugène Atget,371.47103125
37988,Eugène Atget,400.4
38210,Eugène Atget,387.0
38232,Eugène Atget,388.5
38243,Eugène Atget,390.72
38354,Eugène Atget,403.04
38486,Eugène Atget,392.40000000000003
38647,Eugène Atget,384.09
38853,Eugène Atget,393.75
38875,Eugène Atget,405.84000000000003
38991,Eugène Atget,356.40000000000003
39000,Eugène Atget,404.06
39013,Eugène Atget,371.28000000000003
39040,Eugène Atget,402.2185463733912
39088,Eugène Atget,411.25
39118,Eugène Atget,384.06
39152,Eugène Atget,383.56
39201,Eugène Atget,388.04
39229,Eugène Atget,379.75
39474,Eugène Atget,387.0
39508,Eugène Atget,396.0
39564,Eugène Atget,393.38000000000005
39641,Eugène Atget,388.96000000000004
39665,Eugène Atget,378.0
39666,Eugène Atget,405.0
39679,Eugène Atget,396.47098124999997
39719,Eugène Atget,349.8
39736,Eugène Atget,409.40000000000003
39767,Eugène Atget,377.14000000000004
39769,Eugène Atget,395.1620806475812
39848,Eugène Atget,375.84
39873,Eugène Atget,396.0
39874,Eugène Atget,411.7
39896,Eugène Atget,390.7265879056317
39907,Eugène Atget,392.40000000000003
39918,Eugène Atget,396.0
39953,Eugène Atget,389.47999999999996
39975,Eugène Atget,396.0
40051,Eugène Atget,393.75999999999993
40084,Eugène Atget,403.428226212096
40110,Eugène Atget,381.5
40122,Eugène Atget,386.26
40184,Eugène Atget,396.0
40220,Eugène Atget,374.0
40221,Eugène Atget,373.50000000000006
40262,Eugène Atget,393.79999999999995
40282,Eugène Atget,401.82
40292,Eugène Atget,367.4
40293,Eugène Atget,1498.79507201
40296,Eugène Atget,384.06
40297,Eugène Atget,392.15999999999997
40300,Eugène Atget,512.4
40301,Eugène Atget,380.24999999999994
40303,Eugène Atget,356.40000000000003
40311,Eugène Atget,414.0
40315,Eugène Atget,347.19000000000005
40328,Eugène Atget,374.5
40333,Eugène Atget,360.4
40334,Eugène Atget,406.3299999999999
40335,Eugène Atget,402.74999999999994
40339,Eugène Atget,385.79
40343,Eugène Atget,356.96999999999997
40347,Eugène Atget,384.54
40350,Eugène Atget,367.65000000000003
40351,Eugène Atget,391.6
40355,Eugène Atget,401.40000000000003
40356,Eugène Atget,395.16
40357,Eugène Atget,404.54
40358,Eugène Atget,388.04
40361,Eugène Atget,402.74999999999994
40399,Eugène Atget,409.90999999999997
40404,Eugène Atget,378.0
40406,Eugène Atget,316.8
40413,Eugène Atget,384.75000000000006
40415,Rogi André (Rozsa Klein),665.0500000000001
40416,Berenice Abbott,148.68
40417,David Deahl,826.63
40418,Aleksandr Rodchenko,676.83
40419,Harry Callahan,891.8100000000001
40420,Jim Bengston,2353.52
40421,Jo Ann Callis,6880.179999999999
40422,Berenice Abbott,332.84
40423,Rogi André (Rozsa Klein),566.4799999999999
40424,Berenice Abbott,454.58000000000004
40425,Berenice Abbott,363.0
40426,Elaine Mayes,506.16
40427,Alfred Capel-Cure,660.1
40428,Robert Cumming,484.12
40429,Peter Campus,2755.0
40430,Diane Arbus,668.1600000000001
40431,Rogi André (Rozsa Klein),1054.85
40432,Elaine Mayes,506.16
40433,Berenice Abbott,906.3000000000001
40434,Alfred Capel-Cure,845.25
40435,Robert Cumming,475.29999999999995
40436,Peter Campus,2740.1
40437,Diane Arbus,694.1999999999999
40438,Walker Evans,242.88000000000002
40439,Rogi André (Rozsa Klein),1109.76
40440,Alexander Alland,520.1999999999999
40441,Elaine Mayes,506.16
40442,Alfred Capel-Cure,249.33999999999997
40443,Robert Cumming,475.79999999999995
40444,James Casebere,4335.0
40445,Diane Arbus,561.65
40446,Walker Evans,176.54999999999998
40447,Rogi André (Rozsa Klein),1026.74
40448,Eugène Atget,518.16
40449,Elaine Mayes,486.17999999999995
40450,Berenice Abbott,902.88
40451,Alfred Capel-Cure,305.89
40452,Robert Cumming,476.71
40453,James Casebere,1808.5600000000002
40454,Diane Arbus,645.07
40455,Walker Evans,176.04000000000002
40456,Rogi André (Rozsa Klein),789.5699999999999
40457,Eugène Atget,520.1999999999999
40458,Elaine Mayes,506.16
40459,Berenice Abbott,873.6
40460,Alfred Capel-Cure,230.58
40461,Robert Cumming,477.24
40462,Edward Cheney,591.3
40463,Diane Arbus,599.89
40464,Walker Evans,161.7
40465,Rogi André (Rozsa Klein),1089.66
40466,Eugène Atget,520.1999999999999
40467,Robert Adams,228.01
40468,Berenice Abbott,468.99
40469,Alfred Capel-Cure,331.08000000000004
40470,Robert Cumming,368.64
40471,Mariana Cook,1814.96
40473,Walker Evans,314.65000000000003
40474,Rogi André (Rozsa Klein),1099.26
40475,Eugène Atget,518.16
40476,Elaine Mayes,520.5600000000001
40477,Berenice Abbott,432.4
40478,Alfred Capel-Cure,197.79999999999998
40479,Robert Cumming,477.24
40480,John Coplans,3493.45
40481,Hans Bellmer,571.1700000000001
40482,Walker Evans,126.03999999999998
40483,Rogi André (Rozsa Klein),785.4
40484,Eugène Atget,533.4
40485,Elaine Mayes,486.00000000000006
40486,Berenice Abbott,1043.3999999999999
40487,Alfred Capel-Cure,176.28
40488,Robert Cumming,481.65
40489,Lee Friedlander,516.15
40490,Hans Bellmer,89.03208000000001
40491,Walker Evans,142.41
40492,Rogi André (Rozsa Klein),1141.72
40493,Eugène Atget,512.04
40494,Captain William de Wiveleslie Abney,800.2032133089342
40495,Berenice Abbott,440.82
40496,Alfred Capel-Cure,375.23999999999995
40497,Robert Cumming,479.70000000000005
40498,Lee Friedlander,530.16
40499,Geoffrey Biddle,1418.31
40500,Walker Evans,171.72
40501,Eugène Atget,518.16
40502,Helmar Lerski,330.59999999999997
40503,Berenice Abbott,467.06
40504,Alfred Capel-Cure,385.86
40505,Robert Cumming,476.15999999999997
40506,Lee Friedlander,619.15
40507,"Auguste Rosalie Bisson, Louis-Auguste Bisson",930.0000000000001
40508,Walker Evans,170.20000000000002
40509,Eugène Atget,510.0
40510,Michael Ciavolino,1460.8700000000001
40511,Edward Steichen,344.84999999999997
40512,Berenice Abbott,468.99
40513,Alfred Capel-Cure,376.67999999999995
40514,Tom Drahos,1831.8399999999997
40515,Ken Graves,1501.5
40516,Brassaï (Gyula Halász),676.8000000000001
40517,Walker Evans,117.36999999999999
40518,Eugène Atget,518.16
40519,William R. Current,718.24
40520,Edward Steichen,871.1999999999999
40521,Berenice Abbott,456.0
40522,Alfred Capel-Cure,369.25
40523,Trude Fleischmann,2807.1600000000003
40524,Ken Graves,1490.23
40525,Brassaï (Gyula Halász),636.48
40526,Walker Evans,170.13
40527,Eugène Atget,376.25
40528,William R. Current,707.5600000000001
40529,William R. Current,1415.1200000000001
40530,William R. Current,707.5600000000001
40531,Edward Steichen,497.49999999999994
40532,Berenice Abbott,468.99
40533,Alfred Capel-Cure,405.0
40534,Lee Friedlander,2232.9900000000002
40535,Ken Graves,1487.5
40536,Brassaï (Gyula Halász),680.13
40537,Walker Evans,135.36
40538,Eugène Atget,520.1999999999999
40539,Edward Steichen,497.49999999999994
40540,Berenice Abbott,428.34
40541,Alfred Capel-Cure,360.5
40542,Lee Friedlander,449.32
40543,John B. Greene,713.37
40544,Brassaï (Gyula Halász),651.84
40545,Walker Evans,127.64999999999999
40546,Ansel Adams,443.44
40547,Eugène Atget,518.16
40548,Dwain Faubion,464.64
40549,Berenice Abbott,466.56
40550,George Barnard,381.3515691557168
40551,Alfred Capel-Cure,398.20000000000005
40552,Lee Friedlander,525.47
40553,John B. Greene,689.67
40554,Brassaï (Gyula Halász),690.3
40555,Jeanne Dunning,1006.3600000000001
40556,Walker Evans,172.27
40557,Ansel Adams,370.97999999999996
40558,Eugène Atget,518.16
40559,Tim Kantor,788.8800000000001
40560,Edward Steichen,314.65000000000003
40561,Berenice Abbott,475.29999999999995
40562,Ernest J. Bellocq,496.47
40563,Alfred Capel-Cure,388.96000000000004
40564,Lee Friedlander,530.16
40565,John B. Greene,699.66
40566,Brassaï (Gyula Halász),1143.6599999999999
40567,Walker Evans,154.76
40568,Ansel Adams,257.81
40569,Eugène Atget,518.16
40570,Lewis W. Hine,187.58000000000004
40571,Joel Meyerowitz,772.9200000000001
40572,Edward Steichen,325.48
40573,Berenice Abbott,475.29999999999995
40574,Ernest J. Bellocq,492.5
40575,Paul L. Anderson,102.60000000000001
40576,Alfred Capel-Cure,303.04999999999995
40577,Lee Friedlander,528.2800000000001
40578,John B. Greene,678.7299999999999
40579,Brassaï (Gyula Halász),700.3000000000001
40580,Louise Lawler,2933.7000000000003
40581,Walker Evans,149.76000000000002
40582,Ansel Adams,418.3
40583,Eugène Atget,518.16
40584,László Moholy-Nagy,3202.65
40585,Edward Steichen,292.04
40586,Berenice Abbott,461.27
40587,Ernest J. Bellocq,502.50000000000006
40588,Paul L. Anderson,103.5
40589,Alfred Capel-Cure,312.0
40590,Lee Friedlander,532.0400000000001
40591,John B. Greene,656.64
40592,Brassaï (Gyula Halász),1129.08
40593,Kiki Smith,798.1
40594,Walker Evans,171.76
40595,Ansel Adams,372.96
40596,Eugène Atget,520.1999999999999
40597,Helen Levitt,348.0
40598,Edward Steichen,169.32
40599,Stephen Perrin,228.92
40600,Edward Steichen,283.1
40601,Berenice Abbott,468.47999999999996
40602,Ernest J. Bellocq,496.0
40603,Paul L. Anderson,390.72
40604,Alfred Capel-Cure,265.76
40605,John B. Greene,677.32
40606,Florence Henri,32.48
40607,Brassaï (Gyula Halász),1131.84
40608,Walker Evans,154.5
40609,Ansel Adams,287.62
40610,Eugène Atget,518.16
40611,Eliot Elisofon,918.0
40612,Helen Levitt,261.3
40613,David Hare,756.4
40614,Alfred Stieglitz,110.67000000000002
40615,Jacques-Henri Lartigue,1175.00457151
40616,David Vestal,783.8716860000001
40617,Edward Steichen,339.90000000000003
40618,Berenice Abbott,861.3
40619,Ernest J. Bellocq,498.4800000000001
40620,Paul L. Anderson,474.78000000000003
40621,Alfred Capel-Cure,344.0
40622,John B. Greene,714.4
40623,Lewis W. Hine,197.2
40624,Brassaï (Gyula Halász),1082.8799999999999
40625,Walker Evans,166.95000000000002
40626,Ansel Adams,437.91999999999996
40627,Eadweard J. Muybridge,764.67
40628,Helen Levitt,440.04
40629,Alfred Stieglitz,93.74
40630,Jacques-Henri Lartigue,1172.08
40631,David Vestal,783.8716860000001
40632,Edward Steichen,184.0
40633,Duane Michals,105.60000000000001
40634,Ernest J. Bellocq,493.02
40635,Paul L. Anderson,221.76
40636,Alfred Capel-Cure,177.86999999999998
40637,John B. Greene,694.9799999999999
40638,Ken Josephson,1601.05
40639,Brassaï (Gyula Halász),1134.54
40640,Walker Evans,138.7
40641,Ansel Adams,414.49
40642,Ruth Bernhard,581.49
40643,Eadweard J. Muybridge,740.0
40644,Alfred Stieglitz,105.02000000000001
40645,Jacques-Henri Lartigue,1173.1499999999999
40646,David Vestal,776.6136359999999
40647,Edward Steichen,302.47
40648,Duane Michals,300.33
40649,Paul L. Anderson,307.03999999999996
40650,Harry Callahan,292.59999999999997
40651,Alfred Capel-Cure,163.03
40652,Birney Imes III,605.15
40653,William Klein,1037.4
40654,Antoine-Francois-Jean Claudet,40.02
40655,Walker Evans,151.20000000000002
40656,Ansel Adams,396.39
40657,Pierre Betz,516.04
40658,Eadweard J. Muybridge,727.9200000000001
40659,Adrian Siegel,962.8799999999999
40660,Alfred Stieglitz,105.02000000000001
40661,Jacques-Henri Lartigue,1069.82
40662,David Vestal,769.40483025
40663,Duane Michals,397.65000000000003
40664,Gregory Conniff,1229.14
40665,Alfred Capel-Cure,169.64999999999998
40666,Birney Imes III,576.0
40667,William Klein,954.08
40668,Bruce Conner,7297.079999999999
40669,Walker Evans,141.11999999999998
40670,Ansel Adams,317.67999999999995
40671,Pierre Betz,508.37999999999994
40672,Eadweard J. Muybridge,724.5
40674,Alfred Stieglitz,105.8
40675,Jacques-Henri Lartigue,1179.0900000000001
40676,Antoine Samuel Adam-Salomon,417.24
40677,David Vestal,758.67009175
40678,Edward Steichen,479.59
40679,Duane Michals,100.43
40680,Alvin Langdon Coburn,1266.72
40681,Paul L. Anderson,985.6000000000001
40682,Gregory Conniff,1229.14
40683,Alfred Capel-Cure,180.81
40684,Birney Imes III,561.6800000000001
40685,Berenice Abbott,470.92
40687,Arnold Crane,785.4699999999999
40688,Walker Evans,180.8
40689,Ansel Adams,439.45
40690,Pierre Betz,426.35999999999996
40691,Arnold von Borsig,646.05
40692,Eadweard J. Muybridge,758.02
40693,Adrian Siegel,981.3399999999999
40694,Alfred Stieglitz,37.24
40695,Jacques-Henri Lartigue,1184.48039076
40696,Antoine Samuel Adam-Salomon,393.12
40697,David Vestal,758.67009175
40698,Edward Steichen,94.62
40699,Duane Michals,337.44
40700,Alvin Langdon Coburn,290.7
40701,Paul L. Anderson,1351.36
40702,Gregory Conniff,1229.14
40703,Ansel Adams,1527.0900000000001
40704,Alfred Capel-Cure,125.66
40705,Edwin Hale Lincoln,834.12
40706,Berenice Abbott,472.85
40707,William Klein,740.2199999999999
40708,William Eggleston,1392.3
40709,Walker Evans,172.48
40710,Ansel Adams,432.4
40711,Pierre Betz,472.86
40712,Arnold von Borsig,657.0
40713,Eadweard J. Muybridge,736.6700000000001
40714,Adrian Siegel,984.12
40715,Alfred Stieglitz,106.46999999999998
40716,Jacques-Henri Lartigue,900.12720819
40717,Antoine Samuel Adam-Salomon,452.2
40719,Edward Steichen,312.62
40720,Emmet Gowin,202.5
40721,Alvin Langdon Coburn,322.77000000000004
40722,Lee Friedlander,544.35
40723,Ansel Adams,438.45
40724,Alfred Capel-Cure,159.46
40725,James Mudd,920.08
40726,Berenice Abbott,466.56
40727,William Klein,820.02
40728,Walker Evans,172.27
40729,Walker Evans,142.10000000000002
40730,Ansel Adams,395.16
40731,Paul Carter,467.54
40732,Joseph Breitenbach,891.0
40733,Eadweard J. Muybridge,741.2
40735,Alfred Stieglitz,108.56
40736,Jacques-Henri Lartigue,870.97196901
40737,Bertall & Cie.,446.5
40738,David Vestal,783.8716860000001
40739,Edward Steichen,163.79999999999998
40740,Murray Riss,419.92
40741,Mark Cohen,791.95
40742,Paul L. Anderson,639.4
40743,Lee Friedlander,551.98
40744,Ansel Adams,414.74
40745,Alfred Capel-Cure,159.85
40746,James Bartlett Rich,254.51999999999998
40747,Nicholas Africano,388.09
40748,Berenice Abbott,468.99
40749,Olympe Aguado de las Marismas,1111.5
40750,William Klein,913.0000000000001
40751,Roger Fenton,940.75
40752,Walker Evans,185.6
40753,Ansel Adams,391.59000000000003
40754,Dr. Harold E. Edgerton,379.04
40755,Eadweard J. Muybridge,735.7700000000001
40756,William Vandivert,849.1943265000001
40757,Alfred Stieglitz,108.56
40758,Jacques-Henri Lartigue,1179.7409888799998
40759,Etienne Carjat,418.11000000000007
40760,David Vestal,770.64
40761,Edward Steichen,205.20000000000002
40762,Murray Riss,282.90000000000003
40763,Mark Cohen,789.6
40764,Paul L. Anderson,331.2
40765,Lee Friedlander,544.35
40766,Alfred Capel-Cure,180.0
40767,James Bartlett Rich,312.12
40768,Diane Arbus,1512.85
40769,Berenice Abbott,420.0
40770,Tina Barney,17658.23499
40771,William Klein,899.6
40772,Lee Friedlander,715.04
40773,Walker Evans,192.04999999999998
40774,Ansel Adams,443.44
40775,Eliot Elisofon,855.98
40776,Stanley T. Clough,428.98
40777,Eadweard J. Muybridge,781.9999999999999
40778,Edward Weston,468.99
40779,Alfred Stieglitz,109.47999999999999
40780,Jacques-Henri Lartigue,1175.00457151
40781,Etienne Carjat,419.52
40783,Edward Steichen,1994.85
40784,Murray Riss,334.95
40785,Lynn Davis,436.87999999999994
40786,Paul L. Anderson,356.16
40787,Benno Friedman,2060.3999999999996
40788,Ansel Adams,655.3399999999999
40789,Alfred Capel-Cure,171.10000000000002
40790,James Bartlett Rich,333.54
40791,Felice Beato,733.08
40792,Berenice Abbott,426.39000000000004
40793,Felice Beato,651.8199999999999
40794,William Klein,817.9599999999999
40795,John B. Greene,640.64
40796,Walker Evans,160.95
40797,Imogen Cunningham,369.36000000000007
40798,Dorothea Lange,388.0
40799,Eadweard J. Muybridge,768.92
40800,Edward Weston,468.47999999999996
40801,Alfred Stieglitz,110.67000000000002
40802,Jacques-Henri Lartigue,1184.48039076
40803,Etienne Carjat,412.68000000000006
40804,Edward Steichen,974.28
40805,Reed Estabrook,542.9
40806,Ken Domon,534.8000000000001
40807,Paul L. Anderson,1400.8000000000002
40808,Benno Friedman,2060.3999999999996
40809,Ansel Adams,1759.3000000000002
40810,Alfred Capel-Cure,169.92000000000002
40811,August Sander,474.97999999999996
40812,Felice Beato,672.8
40813,Berenice Abbott,468.47999999999996
40814,Cecil Beaton,717.85
40815,William Klein,796.08
40816,John B. Greene,663.75
40817,Walker Evans,158.46
40818,Henry F. Swift,488.56
40819,Ansel Adams,433.84
40820,Walker Evans,189.79999999999998
40821,Lisette Model,958.42
40822,Eadweard J. Muybridge,789.95
40823,Edward Weston,463.20000000000005
40824,Alfred Stieglitz,108.28999999999999
40825,Jacques-Henri Lartigue,1178.17799988
40826,Nadar (Gaspard-Félix Tournachon),419.52
40827,Benno Friedman,326.8
40828,Ken Domon,546.0
40829,Paul L. Anderson,427.8
40830,David Marshall Graham,482.1600000000001
40831,Alfred Capel-Cure,184.76000000000002
40832,Aaron Siskind,646.0
40833,Felice Beato,696.0
40834,Berenice Abbott,474.23999999999995
40835,Mieczyslaw Berman,1681.68
40836,William Klein,880.4
40837,"David Octavius Hill, Robert Adamson",597.8399999999999
40838,Walker Evans,142.58999999999997
40839,Henry F. Swift,437.34
40840,Ansel Adams,452.2
40841,Andreas Feininger,380.1
40842,Lisette Model,963.9000000000001
40843,Eadweard J. Muybridge,752.4
40844,Alfred Stieglitz,107.38
40845,Jacques-Henri Lartigue,974.1599999999999
40846,Nadar (Gaspard-Félix Tournachon),457.90000000000003
40847,Ansel Adams,810.0
40848,Edward Steichen,319.3
40849,Brett Weston,475.29999999999995
40850,Brett Weston,1487.45
40851,Brett Weston,475.29999999999995
40852,Brett Weston,475.29999999999995
40853,Brett Weston,475.29999999999995
40854,Brett Weston,457.90000000000003
40855,Brett Weston,457.90000000000003
40856,Brett Weston,457.90000000000003
40857,Brett Weston,457.90000000000003
40858,Brett Weston,475.29999999999995
40859,Brett Weston,475.29999999999995
40860,Brett Weston,475.29999999999995
40861,Brett Weston,475.29999999999995
40862,Ken Domon,534.8000000000001
40863,Paul L. Anderson,378.84
40864,David Marshall Graham,482.1600000000001
40865,Ansel Adams,456.0
40866,Alfred Capel-Cure,175.2
40867,Aaron Siskind,622.48
40868,Felice Beato,712.95
40869,Berenice Abbott,445.44
40870,Kenneth J. Botto,2338.33
40871,William Klein,702.27
40872,Leon Levinstein,954.1800000000001
40873,Walker Evans,167.98999999999998
40874,Henry F. Swift,488.56
40875,Ansel Adams,445.06
40876,Alexander Gardner,1467.74674701
40877,Lisette Model,962.8799999999999
40878,Eadweard J. Muybridge,740.88
40879,Cedric Wright,948.04
40880,Alfred Stieglitz,107.63999999999999
40881,Jacques-Henri Lartigue,1181.05
40882,Nadar (Gaspard-Félix Tournachon),457.90000000000003
40883,Ansel Adams,1164.24
40884,Edward Steichen,264.40999999999997
40885,Berenice Abbott,582.0
40886,Richard Avedon,720.0
40887,Ken Domon,534.8000000000001
40888,Paul L. Anderson,890.1
40889,Jan Groover,1563.3199999999997
40890,Ansel Adams,464.64
40891,Alfred Capel-Cure,179.08
40892,Aaron Siskind,791.3499999999999
40893,Felice Beato,672.8
40894,Berenice Abbott,467.06
40895,Brassaï (Gyula Halász),687.35
40896,William Klein,866.4000000000001
40897,Leon Levinstein,981.3399999999999
40898,Walker Evans,185.6
40899,Brett Weston,395.16
40900,Ansel Adams,445.06
40901,Arnold Genthe,304.57
40902,Lisette Model,915.2
40903,Eadweard J. Muybridge,689.04
40904,Cedric Wright,961.19
40905,Alfred Stieglitz,107.38
40906,Jacques-Henri Lartigue,935.55
40907,Nadar (Gaspard-Félix Tournachon),457.90000000000003
40908,Henry Hamilton Bennett,1698.5
40909,Maureen Bisilliat,1220.0
40910,Ken Domon,534.8000000000001
40911,Paul L. Anderson,303.87999999999994
40912,Alfred A. Hart,59.279999999999994
40913,Ansel Adams,444.15
40914,Alfred Capel-Cure,186.0
40915,Aaron Siskind,710.5999999999999
40916,Felice Beato,648.0699999999999
40917,Berenice Abbott,466.04
40918,Julia Margaret Cameron,870.0
40919,Leopoldo and Guiseppe Alinari,972.6999999999999
40920,William Klein,824.6700000000001
40921,David Levinthal,3158.1
40922,Clara E. Sipprell,467.35999999999996
40923,Walker Evans,162.72000000000003
40924,Brett Weston,395.16
40925,Ansel Adams,437.91999999999996
40926,Theodor Jung,397.65000000000003
40927,Lisette Model,941.12
40928,Eadweard J. Muybridge,726.6600000000001
40929,Cedric Wright,922.6699999999998
40930,Alfred Stieglitz,108.56
40931,Jacques-Henri Lartigue,1170.26516963
40932,Nadar (Gaspard-Félix Tournachon),102.0
40933,Henry Hamilton Bennett,1889.4400000000003
40934,Edward Steichen,235.20000000000002
40935,Harry Callahan,627.4799999999999
40936,Ken Domon,534.8000000000001
40937,Paul L. Anderson,331.1
40938,Yasuhiro Ishimoto,462.28
40939,Alfred Capel-Cure,300.3
40940,Aaron Siskind,581.9
40941,Felice Beato,684.4000000000001
40942,Berenice Abbott,400.53
40943,William Henry Jackson,8413.98
40944,Eugène Atget,399.0
40945,William Klein,760.5
40946,Helen Levitt,1237.5
40947,Walker Evans,180.32
40948,Brett Weston,467.54
40949,Ansel Adams,443.44
40950,Lisette Model,952.2
40951,Eadweard J. Muybridge,764.16
40952,Cedric Wright,472.85
40953,Alfred Stieglitz,55.12
40954,Jacques-Henri Lartigue,1193.01
40955,Pierre Petit,445.06
40956,Henry Hamilton Bennett,1900.2600000000002
40957,Edward Steichen,314.65000000000003
40958,Harry Callahan,702.65
40959,Ken Domon,534.8000000000001
40960,Paul L. Anderson,470.92
40961,William Klein,1256.52
40962,Ansel Adams,303.36
40963,Alfred Capel-Cure,289.8
40964,Aaron Siskind,723.64
40965,Felice Beato,720.0
40966,Harry Callahan,468.99
40967,Ilse Bing,376.87
40968,William Klein,755.73
40969,Helen Levitt,843.72
40970,Walker Evans,187.58000000000004
40971,Brett Weston,457.90000000000003
40972,Ansel Adams,370.97999999999996
40973,Dorothea Lange,467.54
40974,Arnold Newman,421.75
40975,Eadweard J. Muybridge,728.64
40976,Cedric Wright,964.6600000000001
40977,Alfred Stieglitz,108.56
40978,Jacques-Henri Lartigue,1175.00457151
40979,Pierre Petit,386.28
40980,Henry Hamilton Bennett,1947.18
40981,Edward Steichen,982.08
40982,Harry Callahan,546.35
40983,Ken Domon,534.8000000000001
40984,James Craig Annan,267.15
40985,William Klein,1502.49
40986,Ansel Adams,437.1
40987,Alfred Capel-Cure,346.45
40988,Aaron Siskind,771.75
40989,Felice Beato,710.04
40990,Harry Callahan,357.84000000000003
40991,Guillaume-Benjamin-Armand Duchenne de Boulogne,114.67999999999999
40992,Mathew B. Brady (studio of),2189.48
40993,William Klein,1059.32
40994,George Platt Lynes,477.75
40995,Brett Weston,457.90000000000003
40996,Ansel Adams,687.66
40997,Dorothea Lange,457.90000000000003
40998,Henri Cartier-Bresson,414.15000000000003
40999,Arnold Newman,344.63000000000005
41000,Eadweard J. Muybridge,742.1
41001,Cedric Wright,401.36
41002,Alfred Stieglitz,103.74
41003,Jacques-Henri Lartigue,1175.00457151
41005,Henry Hamilton Bennett,1938.48
41006,Roy DeCarava,2072.64
41007,Ken Domon,534.8000000000001
41008,Richard Avedon,482.5
41009,William Klein,1494.6000000000001
41010,Eugène Atget,354.84999999999997
41011,Alfred Capel-Cure,346.45
41012,Aaron Siskind,856.5600000000001
41013,Felice Beato,870.21
41014,Peter Henry Emerson,1511.62095
41015,British War Office,455.49
41016,Mary Kocol,5929.249999999999
41017,George Platt Lynes,477.75
41018,Walker Evans,242.54000000000002
41019,Ansel Adams,766.16
41020,Dorothea Lange,457.90000000000003
41021,Henri Cartier-Bresson,386.46000000000004
41022,Eadweard J. Muybridge,767.8200000000002
41023,Cedric Wright,491.53
41024,Alfred Stieglitz,110.67000000000002
41025,Jacques-Henri Lartigue,1184.48039076
41026,Berenice Abbott,879.63
41027,Henry Hamilton Bennett,952.77
41028,Edward Steichen,1962.24
41029,John Paul Edwards,882.3600000000001
41030,Ken Domon,534.8000000000001
41031,Ernest J. Bellocq,442.25999999999993
41032,Richard Avedon,492.5
41033,William Klein,1443.81
41034,Eugène Atget,430.78000000000003
41036,Joe Steinmetz,838.9499999999999
41037,Felice Beato,2933.7
41038,Harry Callahan,581.1
41039,Roger Fenton,882.3600000000001
41040,Carl Chiarenza,750.88
41041,Mary Kocol,6121.36
41042,George Platt Lynes,473.85
41043,Brett Weston,457.90000000000003
41044,Ansel Adams,627.75
41045,Dorothea Lange,401.87999999999994
41046,Henri Cartier-Bresson,355.74
41047,Charles Sheeler,409.92
41048,Eadweard J. Muybridge,734.7199999999999
41049,Cedric Wright,969.45
41050,Alfred Stieglitz,109.74000000000001
41051,Berenice Abbott,822.76
41052,Henry Hamilton Bennett,937.6600000000001
41053,Edward Steichen,2531.2549212600047
41054,John Paul Edwards,874.5
41055,Francis Frith,169.04999999999998
41056,Francis Frith,1366.56
41057,Francis Frith,377.84999999999997
41058,Francis Frith,377.84999999999997
41059,Francis Frith,377.84999999999997
41060,Francis Frith,377.84999999999997
41061,Francis Frith,377.84999999999997
41062,Francis Frith,367.95
41063,Francis Frith,387.75
41064,Francis Frith,377.84999999999997
41065,Francis Frith,377.84999999999997
41066,Francis Frith,377.84999999999997
41067,Francis Frith,377.84999999999997
41068,Francis Frith,364.11
41069,Francis Frith,387.75
41070,Francis Frith,367.95
41071,Francis Frith,377.84999999999997
